ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0044242	cellular lipid catabolic process	143	0.471983016601504	1.68900621411955	0.000237997701817964	0.0207808916248278	0.01906100773987	1948	tags=25%, list=15%, signal=22%	ENSG00000196139/ENSG00000116171/ENSG00000068903/ENSG00000177628/ENSG00000121310/ENSG00000138413/ENSG00000112033/ENSG00000130164/ENSG00000032444/ENSG00000177076/ENSG00000104325/ENSG00000204386/ENSG00000138029/ENSG00000130766/ENSG00000105221/ENSG00000167969/ENSG00000176170/ENSG00000006007/ENSG00000114054/ENSG00000136250/ENSG00000104763/ENSG00000166224/ENSG00000070610/ENSG00000131373/ENSG00000242612/ENSG00000119688/ENSG00000104823/ENSG00000163932/ENSG00000157184/ENSG00000127884/ENSG00000120437/ENSG00000105135/ENSG00000140526/ENSG00000242110/ENSG00000113790/ENSG00000130653
GO:0006816	calcium ion transport	194	0.449424032728621	1.68202152367962	0.000251167406131589	0.0207808916248278	0.01906100773987	1939	tags=25%, list=15%, signal=22%	ENSG00000104972/ENSG00000177685/ENSG00000113721/ENSG00000254087/ENSG00000167323/ENSG00000136717/ENSG00000171867/ENSG00000185989/ENSG00000181104/ENSG00000090674/ENSG00000030110/ENSG00000175938/ENSG00000089041/ENSG00000156026/ENSG00000166501/ENSG00000203896/ENSG00000197043/ENSG00000140939/ENSG00000100300/ENSG00000131504/ENSG00000182866/ENSG00000124942/ENSG00000107745/ENSG00000187688/ENSG00000162972/ENSG00000110218/ENSG00000058668/ENSG00000135124/ENSG00000013016/ENSG00000131981/ENSG00000276045/ENSG00000125648/ENSG00000113811/ENSG00000151067/ENSG00000168036/ENSG00000162341/ENSG00000075142/ENSG00000119411/ENSG00000116032/ENSG00000100991/ENSG00000277632/ENSG00000198668/ENSG00000113448/ENSG00000182718/ENSG00000126803/ENSG00000132376/ENSG00000197386/ENSG00000069966/ENSG00000063176
GO:0072503	cellular divalent inorganic cation homeostasis	222	0.432266195233149	1.64504715465054	0.000256354086491732	0.0207808916248278	0.01906100773987	1741	tags=23%, list=14%, signal=20%	ENSG00000168329/ENSG00000171522/ENSG00000254087/ENSG00000182162/ENSG00000167323/ENSG00000171867/ENSG00000185989/ENSG00000181104/ENSG00000144476/ENSG00000125910/ENSG00000090674/ENSG00000176171/ENSG00000170989/ENSG00000030110/ENSG00000089041/ENSG00000156026/ENSG00000166501/ENSG00000203896/ENSG00000197043/ENSG00000131943/ENSG00000140939/ENSG00000169442/ENSG00000169715/ENSG00000163421/ENSG00000131504/ENSG00000125247/ENSG00000182866/ENSG00000051108/ENSG00000107745/ENSG00000187688/ENSG00000162972/ENSG00000196352/ENSG00000185825/ENSG00000058668/ENSG00000135124/ENSG00000133789/ENSG00000125648/ENSG00000113811/ENSG00000151067/ENSG00000162341/ENSG00000075142/ENSG00000060558/ENSG00000198417/ENSG00000139679/ENSG00000104154/ENSG00000125148/ENSG00000277632/ENSG00000125384/ENSG00000183625/ENSG00000198668/ENSG00000113448
GO:0007264	small GTPase mediated signal transduction	348	0.394476601327297	1.57180504156093	0.000240403165554468	0.0207808916248278	0.01906100773987	2190	tags=24%, list=17%, signal=21%	ENSG00000205336/ENSG00000113721/ENSG00000147443/ENSG00000038382/ENSG00000068028/ENSG00000181467/ENSG00000132359/ENSG00000182162/ENSG00000126822/ENSG00000071205/ENSG00000185989/ENSG00000144711/ENSG00000143878/ENSG00000150093/ENSG00000181104/ENSG00000266028/ENSG00000111913/ENSG00000164292/ENSG00000110514/ENSG00000169750/ENSG00000125249/ENSG00000159842/ENSG00000108669/ENSG00000050327/ENSG00000068831/ENSG00000105767/ENSG00000147459/ENSG00000015133/ENSG00000186716/ENSG00000204138/ENSG00000197622/ENSG00000075884/ENSG00000117155/ENSG00000108352/ENSG00000104880/ENSG00000107104/ENSG00000166398/ENSG00000109756/ENSG00000100359/ENSG00000132155/ENSG00000116133/ENSG00000143622/ENSG00000116574/ENSG00000133789/ENSG00000108961/ENSG00000123892/ENSG00000134308/ENSG00000254999/ENSG00000198837/ENSG00000131089/ENSG00000198915/ENSG00000163219/ENSG00000134250/ENSG00000113319/ENSG00000104805/ENSG00000066933/ENSG00000137486/ENSG00000166974/ENSG00000139679/ENSG00000155366/ENSG00000196914/ENSG00000140750/ENSG00000112851/ENSG00000107099/ENSG00000064490/ENSG00000017797/ENSG00000155849/ENSG00000160271/ENSG00000134594/ENSG00000115355/ENSG00000145819/ENSG00000126458/ENSG00000100055/ENSG00000137312/ENSG00000205726/ENSG00000159314/ENSG00000107554/ENSG00000174485/ENSG00000135898/ENSG00000165322/ENSG00000124126/ENSG00000197256/ENSG00000175220/ENSG00000237441/ENSG00000187446
GO:0022411	cellular component disassembly	343	0.383584988637901	1.52486368538729	0.000262521142730199	0.0207808916248278	0.01906100773987	1967	tags=22%, list=15%, signal=19%	ENSG00000168329/ENSG00000169896/ENSG00000151729/ENSG00000125868/ENSG00000184584/ENSG00000143537/ENSG00000196169/ENSG00000068354/ENSG00000148700/ENSG00000144711/ENSG00000090674/ENSG00000176171/ENSG00000087274/ENSG00000177628/ENSG00000215305/ENSG00000168397/ENSG00000197321/ENSG00000166501/ENSG00000072310/ENSG00000100300/ENSG00000166579/ENSG00000083290/ENSG00000175224/ENSG00000115306/ENSG00000100225/ENSG00000088727/ENSG00000198925/ENSG00000162236/ENSG00000198911/ENSG00000105612/ENSG00000135093/ENSG00000163635/ENSG00000070540/ENSG00000115956/ENSG00000105402/ENSG00000067596/ENSG00000102125/ENSG00000142655/ENSG00000094631/ENSG00000169252/ENSG00000164081/ENSG00000123240/ENSG00000140941/ENSG00000157954/ENSG00000133789/ENSG00000082701/ENSG00000143222/ENSG00000237693/ENSG00000168209/ENSG00000135596/ENSG00000166974/ENSG00000077549/ENSG00000137309/ENSG00000181218/ENSG00000070770/ENSG00000197548/ENSG00000175826/ENSG00000120662/ENSG00000196998/ENSG00000176108/ENSG00000198668/ENSG00000130479/ENSG00000181652/ENSG00000126803/ENSG00000109670/ENSG00000164347/ENSG00000140854/ENSG00000137312/ENSG00000130734/ENSG00000197386/ENSG00000198171/ENSG00000177169/ENSG00000143553/ENSG00000148180
GO:0051270	regulation of cellular component movement	548	0.354254694728983	1.46465394578261	0.000231617327572613	0.0207808916248278	0.01906100773987	1501	tags=18%, list=12%, signal=17%	ENSG00000168329/ENSG00000167851/ENSG00000154734/ENSG00000205336/ENSG00000113721/ENSG00000000938/ENSG00000181467/ENSG00000171522/ENSG00000035403/ENSG00000143537/ENSG00000254087/ENSG00000135046/ENSG00000126822/ENSG00000136717/ENSG00000144711/ENSG00000143878/ENSG00000150093/ENSG00000181104/ENSG00000072110/ENSG00000266028/ENSG00000144476/ENSG00000111913/ENSG00000102265/ENSG00000170989/ENSG00000069702/ENSG00000100599/ENSG00000134014/ENSG00000125249/ENSG00000197471/ENSG00000156026/ENSG00000034152/ENSG00000100219/ENSG00000152234/ENSG00000112033/ENSG00000185885/ENSG00000072786/ENSG00000143418/ENSG00000133067/ENSG00000169504/ENSG00000105767/ENSG00000147459/ENSG00000109062/ENSG00000131504/ENSG00000196189/ENSG00000172936/ENSG00000196924/ENSG00000064666/ENSG00000035720/ENSG00000088727/ENSG00000198909/ENSG00000186716/ENSG00000197381/ENSG00000103490/ENSG00000091409/ENSG00000107738/ENSG00000117155/ENSG00000116691/ENSG00000107104/ENSG00000010361/ENSG00000034510/ENSG00000109756/ENSG00000167657/ENSG00000108840/ENSG00000132205/ENSG00000133961/ENSG00000135622/ENSG00000137135/ENSG00000132155/ENSG00000135362/ENSG00000117461/ENSG00000110880/ENSG00000105221/ENSG00000094631/ENSG00000176170/ENSG00000119401/ENSG00000205542/ENSG00000058668/ENSG00000110955/ENSG00000107485/ENSG00000135124/ENSG00000133789/ENSG00000108961/ENSG00000100285/ENSG00000131981/ENSG00000089289/ENSG00000113811/ENSG00000139146/ENSG00000100242/ENSG00000113273/ENSG00000151067/ENSG00000075142/ENSG00000143951/ENSG00000166974/ENSG00000198420/ENSG00000168615/ENSG00000140678/ENSG00000135821/ENSG00000002586/ENSG00000155366/ENSG00000181284
GO:0040012	regulation of locomotion	529	0.35142762720233	1.44571185513252	0.000262604068823277	0.0207808916248278	0.01906100773987	1067	tags=15%, list=8%, signal=14%	ENSG00000168329/ENSG00000167851/ENSG00000154734/ENSG00000205336/ENSG00000113721/ENSG00000000938/ENSG00000181467/ENSG00000171522/ENSG00000035403/ENSG00000143537/ENSG00000254087/ENSG00000135046/ENSG00000126822/ENSG00000144711/ENSG00000143878/ENSG00000150093/ENSG00000181104/ENSG00000266028/ENSG00000144476/ENSG00000111913/ENSG00000102265/ENSG00000170989/ENSG00000100599/ENSG00000134014/ENSG00000125249/ENSG00000197471/ENSG00000156026/ENSG00000034152/ENSG00000100219/ENSG00000152234/ENSG00000112033/ENSG00000185885/ENSG00000072786/ENSG00000143418/ENSG00000133067/ENSG00000169504/ENSG00000105767/ENSG00000147459/ENSG00000109062/ENSG00000131504/ENSG00000196189/ENSG00000172936/ENSG00000196924/ENSG00000100225/ENSG00000064666/ENSG00000035720/ENSG00000088727/ENSG00000198909/ENSG00000186716/ENSG00000197381/ENSG00000073849/ENSG00000103490/ENSG00000091409/ENSG00000107738/ENSG00000117155/ENSG00000116691/ENSG00000107104/ENSG00000010361/ENSG00000034510/ENSG00000109756/ENSG00000167657/ENSG00000108840/ENSG00000132205/ENSG00000133961/ENSG00000135622/ENSG00000137135/ENSG00000132155/ENSG00000135362/ENSG00000117461/ENSG00000110880/ENSG00000105221/ENSG00000094631/ENSG00000176170/ENSG00000119401/ENSG00000205542/ENSG00000058668/ENSG00000110955/ENSG00000107485/ENSG00000135124/ENSG00000133789
GO:0043085	positive regulation of catalytic activity	721	0.338095882406515	1.41862354952404	0.000249955666563324	0.0207808916248278	0.01906100773987	1967	tags=21%, list=15%, signal=18%	ENSG00000169896/ENSG00000167851/ENSG00000113721/ENSG00000114013/ENSG00000101224/ENSG00000000938/ENSG00000120318/ENSG00000254087/ENSG00000132359/ENSG00000104872/ENSG00000167323/ENSG00000068354/ENSG00000136717/ENSG00000171867/ENSG00000003400/ENSG00000144711/ENSG00000112062/ENSG00000160255/ENSG00000150093/ENSG00000181104/ENSG00000266028/ENSG00000125910/ENSG00000160284/ENSG00000170989/ENSG00000135314/ENSG00000137714/ENSG00000030110/ENSG00000110514/ENSG00000089041/ENSG00000167037/ENSG00000103254/ENSG00000197746/ENSG00000159842/ENSG00000177595/ENSG00000141736/ENSG00000034152/ENSG00000189043/ENSG00000050327/ENSG00000068831/ENSG00000141564/ENSG00000101265/ENSG00000149091/ENSG00000137752/ENSG00000107036/ENSG00000182208/ENSG00000166579/ENSG00000082146/ENSG00000142920/ENSG00000106333/ENSG00000035720/ENSG00000177076/ENSG00000186716/ENSG00000170631/ENSG00000204138/ENSG00000182866/ENSG00000119383/ENSG00000112576/ENSG00000141655/ENSG00000103490/ENSG00000091409/ENSG00000107738/ENSG00000081377/ENSG00000108352/ENSG00000137409/ENSG00000082458/ENSG00000073921/ENSG00000115956/ENSG00000136122/ENSG00000109756/ENSG00000074966/ENSG00000113318/ENSG00000106617/ENSG00000100359/ENSG00000132155/ENSG00000172081/ENSG00000120889/ENSG00000100836/ENSG00000110880/ENSG00000155368/ENSG00000105221/ENSG00000055163/ENSG00000185825/ENSG00000150401/ENSG00000169252/ENSG00000205542/ENSG00000198663/ENSG00000058668/ENSG00000164342/ENSG00000205155/ENSG00000082701/ENSG00000113263/ENSG00000197971/ENSG00000276045/ENSG00000073803/ENSG00000180900/ENSG00000107021/ENSG00000237693/ENSG00000025434/ENSG00000151067/ENSG00000120885/ENSG00000198915/ENSG00000168036/ENSG00000163219/ENSG00000130304/ENSG00000113319/ENSG00000102547/ENSG00000060558/ENSG00000066933/ENSG00000135090/ENSG00000103126/ENSG00000166974/ENSG00000095383/ENSG00000105053/ENSG00000168615/ENSG00000139625/ENSG00000197747/ENSG00000155366/ENSG00000163932/ENSG00000132604/ENSG00000115414/ENSG00000077782/ENSG00000143543/ENSG00000090061/ENSG00000277632/ENSG00000188157/ENSG00000107099/ENSG00000106144/ENSG00000169372/ENSG00000017797/ENSG00000198668/ENSG00000160271/ENSG00000126934/ENSG00000115355/ENSG00000134072/ENSG00000141376/ENSG00000068878/ENSG00000169032/ENSG00000109670/ENSG00000091592/ENSG00000161202/ENSG00000141506/ENSG00000130758/ENSG00000102882/ENSG00000145214/ENSG00000069966/ENSG00000198171/ENSG00000159314/ENSG00000148180
GO:0010959	regulation of metal ion transport	174	0.444483782525045	1.63955545558255	0.0002790719123691	0.0218886226489144	0.0200770598903266	2208	tags=29%, list=17%, signal=25%	ENSG00000104972/ENSG00000177685/ENSG00000113721/ENSG00000254087/ENSG00000167323/ENSG00000136717/ENSG00000171867/ENSG00000150093/ENSG00000181104/ENSG00000030110/ENSG00000089041/ENSG00000203896/ENSG00000100300/ENSG00000109062/ENSG00000131504/ENSG00000196924/ENSG00000173221/ENSG00000124942/ENSG00000187688/ENSG00000088992/ENSG00000169252/ENSG00000058668/ENSG00000135124/ENSG00000013016/ENSG00000108961/ENSG00000069849/ENSG00000120049/ENSG00000131981/ENSG00000276045/ENSG00000135404/ENSG00000151067/ENSG00000168036/ENSG00000075142/ENSG00000116032/ENSG00000277632/ENSG00000198668/ENSG00000113448/ENSG00000126803/ENSG00000132376/ENSG00000197386/ENSG00000069966/ENSG00000063176/ENSG00000173163/ENSG00000111537/ENSG00000124134/ENSG00000069424/ENSG00000275302/ENSG00000168710/ENSG00000170049/ENSG00000187446/ENSG00000060237
GO:0051480	regulation of cytosolic calcium ion concentration	143	0.467448843375834	1.67278053123546	0.000283692364308737	0.0220558370602486	0.0202304351759592	1741	tags=24%, list=14%, signal=21%	ENSG00000168329/ENSG00000171522/ENSG00000254087/ENSG00000182162/ENSG00000171867/ENSG00000185989/ENSG00000181104/ENSG00000144476/ENSG00000125910/ENSG00000090674/ENSG00000170989/ENSG00000030110/ENSG00000089041/ENSG00000203896/ENSG00000140939/ENSG00000169442/ENSG00000163421/ENSG00000131504/ENSG00000182866/ENSG00000187688/ENSG00000196352/ENSG00000185825/ENSG00000058668/ENSG00000135124/ENSG00000133789/ENSG00000151067/ENSG00000162341/ENSG00000075142/ENSG00000060558/ENSG00000139679/ENSG00000277632/ENSG00000125384/ENSG00000183625/ENSG00000198668/ENSG00000113448
GO:0043065	positive regulation of apoptotic process	341	0.384477583591327	1.52722128716351	0.000289188116970271	0.0222876024409349	0.0204430190147497	2214	tags=24%, list=17%, signal=20%	ENSG00000196139/ENSG00000169896/ENSG00000104972/ENSG00000113721/ENSG00000254087/ENSG00000135046/ENSG00000148411/ENSG00000136717/ENSG00000171867/ENSG00000162909/ENSG00000143878/ENSG00000150093/ENSG00000197081/ENSG00000176171/ENSG00000127952/ENSG00000068903/ENSG00000030110/ENSG00000164120/ENSG00000011600/ENSG00000089041/ENSG00000006432/ENSG00000177595/ENSG00000101265/ENSG00000150457/ENSG00000100097/ENSG00000145649/ENSG00000100300/ENSG00000109062/ENSG00000151748/ENSG00000163599/ENSG00000182866/ENSG00000119383/ENSG00000103490/ENSG00000091409/ENSG00000137409/ENSG00000109756/ENSG00000167657/ENSG00000134452/ENSG00000168918/ENSG00000132205/ENSG00000120889/ENSG00000170315/ENSG00000185825/ENSG00000163161/ENSG00000164342/ENSG00000135250/ENSG00000180900/ENSG00000120885/ENSG00000168036/ENSG00000204632/ENSG00000134250/ENSG00000128604/ENSG00000132824/ENSG00000197548/ENSG00000163932/ENSG00000277632/ENSG00000106144/ENSG00000169372/ENSG00000174307/ENSG00000138172/ENSG00000109670/ENSG00000130758/ENSG00000197386/ENSG00000105568/ENSG00000028137/ENSG00000063176/ENSG00000148180/ENSG00000071243/ENSG00000143514/ENSG00000183765/ENSG00000104964/ENSG00000111537/ENSG00000102606/ENSG00000155111/ENSG00000172531/ENSG00000126581/ENSG00000139289/ENSG00000086062/ENSG00000044115/ENSG00000132906/ENSG00000188215
GO:0061756	leukocyte adhesion to vascular endothelial cell	27	0.730921284673669	1.99166640000405	0.00031041694600476	0.0229828343248884	0.0210807115911938	1417	tags=33%, list=11%, signal=30%	ENSG00000168329/ENSG00000160255/ENSG00000150093/ENSG00000188404/ENSG00000110876/ENSG00000197471/ENSG00000187210/ENSG00000139626/ENSG00000113384
GO:0019934	cGMP-mediated signaling	5	-0.944948083351458	-1.75503899642484	0.000303639900458171	0.0229828343248884	0.0210807115911938	407	tags=40%, list=3%, signal=39%	ENSG00000159899/ENSG00000137801
GO:0007204	positive regulation of cytosolic calcium ion concentration	135	0.478198052378121	1.70449675585039	0.000313233403672649	0.0229828343248884	0.0210807115911938	1741	tags=26%, list=14%, signal=23%	ENSG00000168329/ENSG00000171522/ENSG00000254087/ENSG00000182162/ENSG00000171867/ENSG00000185989/ENSG00000181104/ENSG00000144476/ENSG00000125910/ENSG00000090674/ENSG00000170989/ENSG00000030110/ENSG00000089041/ENSG00000203896/ENSG00000140939/ENSG00000169442/ENSG00000163421/ENSG00000131504/ENSG00000182866/ENSG00000187688/ENSG00000196352/ENSG00000185825/ENSG00000058668/ENSG00000135124/ENSG00000133789/ENSG00000151067/ENSG00000162341/ENSG00000075142/ENSG00000060558/ENSG00000139679/ENSG00000277632/ENSG00000125384/ENSG00000183625/ENSG00000198668/ENSG00000113448
GO:2000146	negative regulation of cell motility	151	0.459725014595446	1.65294562297597	0.0003098277944001	0.0229828343248884	0.0210807115911938	1055	tags=20%, list=8%, signal=18%	ENSG00000168329/ENSG00000167851/ENSG00000205336/ENSG00000181467/ENSG00000171522/ENSG00000035403/ENSG00000143537/ENSG00000143878/ENSG00000266028/ENSG00000111913/ENSG00000102265/ENSG00000100599/ENSG00000125249/ENSG00000112033/ENSG00000185885/ENSG00000143418/ENSG00000169504/ENSG00000109062/ENSG00000064666/ENSG00000035720/ENSG00000186716/ENSG00000197381/ENSG00000116691/ENSG00000107104/ENSG00000010361/ENSG00000108840/ENSG00000132205/ENSG00000110880/ENSG00000058668/ENSG00000107485
GO:0006914	autophagy	451	0.360324382379674	1.46670971129107	0.000313767680617341	0.0229828343248884	0.0210807115911938	2252	tags=25%, list=18%, signal=22%	ENSG00000151729/ENSG00000184584/ENSG00000116209/ENSG00000140474/ENSG00000068354/ENSG00000090674/ENSG00000176171/ENSG00000068903/ENSG00000177628/ENSG00000172780/ENSG00000215305/ENSG00000168397/ENSG00000225190/ENSG00000197746/ENSG00000139722/ENSG00000114388/ENSG00000100219/ENSG00000196821/ENSG00000141564/ENSG00000131943/ENSG00000169228/ENSG00000131558/ENSG00000072310/ENSG00000100300/ENSG00000083290/ENSG00000159720/ENSG00000175224/ENSG00000100225/ENSG00000118804/ENSG00000177076/ENSG00000198925/ENSG00000127774/ENSG00000103490/ENSG00000198911/ENSG00000116977/ENSG00000163719/ENSG00000117410/ENSG00000151502/ENSG00000135093/ENSG00000070540/ENSG00000077585/ENSG00000167657/ENSG00000171130/ENSG00000110324/ENSG00000160695/ENSG00000102125/ENSG00000166908/ENSG00000130766/ENSG00000047249/ENSG00000094631/ENSG00000169252/ENSG00000119401/ENSG00000164081/ENSG00000123240/ENSG00000141458/ENSG00000196663/ENSG00000131100/ENSG00000140941/ENSG00000157954/ENSG00000082701/ENSG00000104142/ENSG00000143222/ENSG00000102096/ENSG00000148158/ENSG00000237693/ENSG00000113273/ENSG00000120885/ENSG00000162341/ENSG00000078804/ENSG00000132718/ENSG00000151929/ENSG00000141971/ENSG00000148356/ENSG00000126247/ENSG00000224051/ENSG00000116678/ENSG00000196655/ENSG00000101844/ENSG00000070770/ENSG00000197548/ENSG00000169084/ENSG00000196998/ENSG00000176108/ENSG00000114573/ENSG00000099910/ENSG00000014216/ENSG00000127580/ENSG00000148572/ENSG00000198668/ENSG00000130479/ENSG00000181652/ENSG00000141376/ENSG00000109670/ENSG00000100330/ENSG00000085978/ENSG00000130734/ENSG00000197386/ENSG00000151532/ENSG00000102882/ENSG00000198171/ENSG00000177169/ENSG00000143553/ENSG00000107897/ENSG00000058056/ENSG00000155097/ENSG00000108389/ENSG00000111537/ENSG00000136048/ENSG00000126581/ENSG00000138279/ENSG00000143575/ENSG00000143387/ENSG00000131165/ENSG00000141699/ENSG00000221838
GO:0061919	process utilizing autophagic mechanism	451	0.360324382379674	1.46670971129107	0.000313767680617341	0.0229828343248884	0.0210807115911938	2252	tags=25%, list=18%, signal=22%	ENSG00000151729/ENSG00000184584/ENSG00000116209/ENSG00000140474/ENSG00000068354/ENSG00000090674/ENSG00000176171/ENSG00000068903/ENSG00000177628/ENSG00000172780/ENSG00000215305/ENSG00000168397/ENSG00000225190/ENSG00000197746/ENSG00000139722/ENSG00000114388/ENSG00000100219/ENSG00000196821/ENSG00000141564/ENSG00000131943/ENSG00000169228/ENSG00000131558/ENSG00000072310/ENSG00000100300/ENSG00000083290/ENSG00000159720/ENSG00000175224/ENSG00000100225/ENSG00000118804/ENSG00000177076/ENSG00000198925/ENSG00000127774/ENSG00000103490/ENSG00000198911/ENSG00000116977/ENSG00000163719/ENSG00000117410/ENSG00000151502/ENSG00000135093/ENSG00000070540/ENSG00000077585/ENSG00000167657/ENSG00000171130/ENSG00000110324/ENSG00000160695/ENSG00000102125/ENSG00000166908/ENSG00000130766/ENSG00000047249/ENSG00000094631/ENSG00000169252/ENSG00000119401/ENSG00000164081/ENSG00000123240/ENSG00000141458/ENSG00000196663/ENSG00000131100/ENSG00000140941/ENSG00000157954/ENSG00000082701/ENSG00000104142/ENSG00000143222/ENSG00000102096/ENSG00000148158/ENSG00000237693/ENSG00000113273/ENSG00000120885/ENSG00000162341/ENSG00000078804/ENSG00000132718/ENSG00000151929/ENSG00000141971/ENSG00000148356/ENSG00000126247/ENSG00000224051/ENSG00000116678/ENSG00000196655/ENSG00000101844/ENSG00000070770/ENSG00000197548/ENSG00000169084/ENSG00000196998/ENSG00000176108/ENSG00000114573/ENSG00000099910/ENSG00000014216/ENSG00000127580/ENSG00000148572/ENSG00000198668/ENSG00000130479/ENSG00000181652/ENSG00000141376/ENSG00000109670/ENSG00000100330/ENSG00000085978/ENSG00000130734/ENSG00000197386/ENSG00000151532/ENSG00000102882/ENSG00000198171/ENSG00000177169/ENSG00000143553/ENSG00000107897/ENSG00000058056/ENSG00000155097/ENSG00000108389/ENSG00000111537/ENSG00000136048/ENSG00000126581/ENSG00000138279/ENSG00000143575/ENSG00000143387/ENSG00000131165/ENSG00000141699/ENSG00000221838
GO:0006875	cellular metal ion homeostasis	276	0.399138512464714	1.54809007020712	0.000316391377832852	0.0229850555879718	0.0210827490164203	1741	tags=21%, list=14%, signal=19%	ENSG00000168329/ENSG00000171522/ENSG00000254087/ENSG00000182162/ENSG00000167323/ENSG00000171867/ENSG00000185989/ENSG00000181104/ENSG00000144476/ENSG00000125910/ENSG00000090674/ENSG00000176171/ENSG00000170989/ENSG00000030110/ENSG00000089041/ENSG00000156026/ENSG00000166501/ENSG00000203896/ENSG00000197043/ENSG00000131943/ENSG00000140939/ENSG00000169442/ENSG00000169715/ENSG00000163421/ENSG00000131504/ENSG00000159720/ENSG00000125247/ENSG00000182866/ENSG00000051108/ENSG00000110911/ENSG00000107745/ENSG00000187688/ENSG00000162972/ENSG00000132749/ENSG00000196352/ENSG00000185825/ENSG00000058668/ENSG00000135124/ENSG00000133789/ENSG00000069849/ENSG00000156381/ENSG00000125648/ENSG00000113811/ENSG00000151067/ENSG00000071553/ENSG00000162341/ENSG00000131507/ENSG00000075142/ENSG00000060558/ENSG00000198417/ENSG00000139679/ENSG00000104154/ENSG00000125148/ENSG00000277632/ENSG00000114573/ENSG00000125384/ENSG00000183625/ENSG00000198668/ENSG00000113448
GO:0046651	lymphocyte proliferation	178	0.438340079296997	1.62525248873273	0.000322916004227379	0.0232683296379452	0.0213425785250154	1376	tags=18%, list=11%, signal=16%	ENSG00000203747/ENSG00000167851/ENSG00000104972/ENSG00000114013/ENSG00000254087/ENSG00000135046/ENSG00000171867/ENSG00000167775/ENSG00000135077/ENSG00000102034/ENSG00000011600/ENSG00000089041/ENSG00000140691/ENSG00000197471/ENSG00000141736/ENSG00000081181/ENSG00000172936/ENSG00000163599/ENSG00000112576/ENSG00000103490/ENSG00000125657/ENSG00000107738/ENSG00000168918/ENSG00000196352/ENSG00000131981/ENSG00000113811/ENSG00000180900/ENSG00000168036/ENSG00000204632/ENSG00000096996/ENSG00000131507/ENSG00000198805
GO:2000177	regulation of neural precursor cell proliferation	34	0.688918565569973	1.97039495974053	0.000325682633014217	0.0232784288419759	0.0213518418910764	223	tags=15%, list=2%, signal=14%	ENSG00000168329/ENSG00000205336/ENSG00000198846/ENSG00000254087/ENSG00000068903
GO:0051345	positive regulation of hydrolase activity	352	0.380390406228205	1.51477331645701	0.000336540055377677	0.0238620360864988	0.0218871481910046	2164	tags=26%, list=17%, signal=22%	ENSG00000167851/ENSG00000113721/ENSG00000114013/ENSG00000120318/ENSG00000254087/ENSG00000132359/ENSG00000068354/ENSG00000136717/ENSG00000003400/ENSG00000144711/ENSG00000150093/ENSG00000181104/ENSG00000266028/ENSG00000125910/ENSG00000170989/ENSG00000135314/ENSG00000030110/ENSG00000167037/ENSG00000197746/ENSG00000159842/ENSG00000177595/ENSG00000141736/ENSG00000050327/ENSG00000068831/ENSG00000137752/ENSG00000107036/ENSG00000166579/ENSG00000106333/ENSG00000177076/ENSG00000186716/ENSG00000182866/ENSG00000119383/ENSG00000103490/ENSG00000091409/ENSG00000107738/ENSG00000108352/ENSG00000137409/ENSG00000073921/ENSG00000115956/ENSG00000109756/ENSG00000074966/ENSG00000100359/ENSG00000110880/ENSG00000105221/ENSG00000055163/ENSG00000185825/ENSG00000198663/ENSG00000205155/ENSG00000082701/ENSG00000113263/ENSG00000197971/ENSG00000180900/ENSG00000107021/ENSG00000025434/ENSG00000198915/ENSG00000163219/ENSG00000113319/ENSG00000060558/ENSG00000066933/ENSG00000166974/ENSG00000095383/ENSG00000105053/ENSG00000197747/ENSG00000155366/ENSG00000163932/ENSG00000115414/ENSG00000077782/ENSG00000277632/ENSG00000188157/ENSG00000107099/ENSG00000106144/ENSG00000169372/ENSG00000017797/ENSG00000198668/ENSG00000160271/ENSG00000141376/ENSG00000068878/ENSG00000091592/ENSG00000161202/ENSG00000069966/ENSG00000198171/ENSG00000159314/ENSG00000148180/ENSG00000107185/ENSG00000111537/ENSG00000102606/ENSG00000135898/ENSG00000124126/ENSG00000275302/ENSG00000237441
GO:0016125	sterol metabolic process	89	0.528478977921319	1.79261511540713	0.000362884761080848	0.0253437898080726	0.0232462678893026	2106	tags=39%, list=16%, signal=33%	ENSG00000167508/ENSG00000119655/ENSG00000177628/ENSG00000137714/ENSG00000110921/ENSG00000079459/ENSG00000112033/ENSG00000160285/ENSG00000130164/ENSG00000186480/ENSG00000072310/ENSG00000198911/ENSG00000115234/ENSG00000021762/ENSG00000106617/ENSG00000165782/ENSG00000113161/ENSG00000116133/ENSG00000112972/ENSG00000104549/ENSG00000141458/ENSG00000133935/ENSG00000160752/ENSG00000186350/ENSG00000070610/ENSG00000125629/ENSG00000132196/ENSG00000116678/ENSG00000001630/ENSG00000147155/ENSG00000145214/ENSG00000213398/ENSG00000147383/ENSG00000172893/ENSG00000143815
